[1];[1];2;1;1;2;28
[1];[1];2;1;1;3;63
[1];[1];2;1;1;4;98
[1];[1];2;1;1;5;119
[1];[1];2;1;1;6;126
[1];[1];2;1;2;1;12
[1];[1];2;1;2;2;78
[1];[1];2;1;2;3;298
[1];[1];2;1;2;4;793
[1];[1];2;1;2;5;1585
[1];[1];2;1;2;6;2509
[1];[1];2;1;3;1;45
[1];[1];2;1;3;2;1035
[1];[1];2;1;3;3;15225
[1];[1];2;1;4;1;216
[1];[1];2;1;4;2;23436
[1];[1];2;2;1;1;13
[1];[1];2;2;1;2;91
[1];[1];2;2;1;3;377
[1];[1];2;2;1;4;1092
[1];[1];2;2;1;5;2379
[1];[1];2;2;1;6;4095
[1];[1];2;2;2;1;23
[1];[1];2;2;2;2;276
[1];[1];2;2;2;3;2047
[1];[1];2;2;2;4;10902
[1];[1];2;2;2;5;44551
[1];[1];2;2;3;1;105
[1];[1];2;2;3;2;5565
[1];[1];2;2;4;1;603
[1];[1];2;3;1;1;21
[1];[1];2;3;1;2;231
[1];[1];2;3;1;3;1561
[1];[1];2;3;1;4;7546
[1];[1];2;3;1;5;27895
[1];[1];2;3;1;6;82159
[1];[1];2;3;2;1;38
[1];[1];2;3;2;2;741
[1];[1];2;3;2;3;9177
[1];[1];2;3;2;4;82992
[1];[1];2;3;3;1;207
[1];[1];2;3;3;2;21528
[1];[1];2;3;4;1;1386
[1];[1];3;0;1;1;3
[1];[1];3;0;1;2;6
[1];[1];3;0;1;3;7
[1];[1];3;0;1;4;7
[1];[1];3;0;1;5;7
[1];[1];3;0;1;6;7
[1];[1];3;0;2;1;5
[1];[1];3;0;2;2;15
[1];[1];3;0;2;3;25
[1];[1];3;0;2;4;30
[1];[1];3;0;2;5;31
[1];[1];3;0;2;6;31
[1];[1];3;0;3;1;17
[1];[1];3;0;3;2;153
[1];[1];3;0;3;3;833
[1];[1];3;0;3;4;3213
[1];[1];3;0;3;5;9401
[1];[1];3;0;3;6;21777
[1];[1];3;0;4;1;77
[1];[1];3;0;4;2;3003
[1];[1];3;0;4;3;76153
[1];[1];3;1;1;1;7
[1];[1];3;1;1;2;28
[1];[1];3;1;1;3;63
[1];[1];3;1;1;4;98
[1];[1];3;1;1;5;119
[1];[1];3;1;1;6;126
[1];[1];3;1;2;1;12
[1];[1];3;1;2;2;78
[1];[1];3;1;2;3;298
[1];[1];3;1;2;4;793
[1];[1];3;1;2;5;1585
[1];[1];3;1;2;6;2509
[1];[1];3;1;3;1;47
[1];[1];3;1;3;2;1128
[1];[1];3;1;3;3;17343
[1];[1];3;1;4;1;244
[1];[1];3;1;4;2;29890
[1];[1];3;2;1;1;13
[1];[1];3;2;1;2;91
[1];[1];3;2;1;3;377
[1];[1];3;2;1;4;1092
[1];[1];3;2;1;5;2379
[1];[1];3;2;1;6;4095
[1];[1];3;2;2;1;23
[1];[1];3;2;2;2;276
[1];[1];3;2;2;3;2047
[1];[1];3;2;2;4;10902
[1];[1];3;2;2;5;44551
[1];[1];3;2;3;1;107
[1];[1];3;2;3;2;5778
[1];[1];3;2;4;1;639
[1];[1];3;3;1;1;21
[1];[1];3;3;1;2;231
[1];[1];3;3;1;3;1561
[1];[1];3;3;1;4;7546
[1];[1];3;3;1;5;27895
[1];[1];3;3;1;6;82159
[1];[1];3;3;2;1;38
[1];[1];3;3;2;2;741
[1];[1];3;3;2;3;9177
[1];[1];3;3;2;4;82992
[1];[1];3;3;3;1;209
[1];[1];3;3;3;2;21945
[1];[1];3;3;4;1;1430
[1];[1];4;0;1;1;3
[1];[1];4;0;1;2;6
[1];[1];4;0;1;3;7
[1];[1];4;0;1;4;7
[1];[1];4;0;1;5;7
[1];[1];4;0;1;6;7
[1];[1];4;0;2;1;5
[1];[1];4;0;2;2;15
[1];[1];4;0;2;3;25
[1];[1];4;0;2;4;30
[1];[1];4;0;2;5;31
[1];[1];4;0;2;6;31
[1];[1];4;0;3;1;17
[1];[1];4;0;3;2;153
[1];[1];4;0;3;3;833
[1];[1];4;0;3;4;3213
[1];[1];4;0;3;5;9401
[1];[1];4;0;3;6;21777
[1];[1];4;0;4;1;79
[1];[1];4;0;4;2;3160
[1];[1];4;0;4;3;82239
[1];[1];4;1;1;1;7
[1];[1];4;1;1;2;28
[1];[1];4;1;1;3;63
[1];[1];4;1;1;4;98
[1];[1];4;1;1;5;119
[1];[1];4;1;1;6;126
[1];[1];4;1;2;1;12
[1];[1];4;1;2;2;78
[1];[1];4;1;2;3;298
[1];[1];4;1;2;4;793
[1];[1];4;1;2;5;1585
[1];[1];4;1;2;6;2509
[1];[1];4;1;3;1;47
[1];[1];4;1;3;2;1128
[1];[1];4;1;3;3;17343
[1];[1];4;1;4;1;246
[1];[1];4;1;4;2;30381
[1];[1];4;2;1;1;13
[1];[1];4;2;1;2;91
[1];[1];4;2;1;3;377
[1];[1];4;2;1;4;1092
[1];[1];4;2;1;5;2379
[1];[1];4;2;1;6;4095
[1];[1];4;2;2;1;23
[1];[1];4;2;2;2;276
[1];[1];4;2;2;3;2047
[1];[1];4;2;2;4;10902
[1];[1];4;2;2;5;44551
[1];[1];4;2;3;1;107
[1];[1];4;2;3;2;5778
[1];[1];4;2;4;1;641
[1];[1];4;3;1;1;21
[1];[1];4;3;1;2;231
[1];[1];4;3;1;3;1561
[1];[1];4;3;1;4;7546
[1];[1];4;3;1;5;27895
[1];[1];4;3;1;6;82159
[1];[1];4;3;2;1;38
[1];[1];4;3;2;2;741
[1];[1];4;3;2;3;9177
[1];[1];4;3;2;4;82992
[1];[1];4;3;3;1;209
[1];[1];4;3;3;2;21945
[1];[1];4;3;4;1;1432
[1];[2];1;0;1;2;9
[1];[2];1;0;1;3;27
[1];[2];1;0;1;4;42
[1];[2];1;0;1;5;48
[1];[2];1;0;1;6;49
[1];[2];1;0;1;7;49
[1];[2];1;0;2;2;25
[1];[2];1;0;2;3;125
[1];[2];1;0;2;4;325
[1];[2];1;0;2;5;575
[1];[2];1;0;2;6;785
[1];[2];1;0;2;7;905
[1];[2];1;0;3;2;225
[1];[2];1;0;3;3;3375
[1];[2];1;0;3;4;28050
[1];[2];1;0;4;2;3249
[1];[2];1;1;1;2;100
[1];[2];1;1;1;3;1000
[1];[2];1;1;1;4;5425
[1];[2];1;1;1;5;20425
[1];[2];1;1;1;6;58765
[1];[2];1;1;2;2;324
[1];[2];1;1;2;3;5832
[1];[2];1;1;2;4;58617
[1];[2];1;1;3;2;8100
[1];[2];1;2;1;2;441
[1];[2];1;2;1;3;9261
[1];[2];1;2;2;2;1521
[1];[2];1;2;2;3;59319
[1];[2];1;2;3;2;74529
[1];[2];1;3;1;2;1296
[1];[2];1;3;1;3;46656
[1];[2];1;3;2;2;4624
[1];[2];2;0;1;2;25
[1];[2];2;0;1;3;125
[1];[2];2;0;1;4;325
[1];[2];2;0;1;5;575
[1];[2];2;0;1;6;785
[1];[2];2;0;1;7;905
[1];[2];2;0;2;2;81
[1];[2];2;0;2;3;729
[1];[2];2;0;2;4;3537
[1];[2];2;0;2;5;11853
[1];[2];2;0;2;6;30249
[1];[2];2;0;2;7;62001
[1];[2];2;0;3;2;2025
[1];[2];2;0;3;3;91125
[1];[2];2;0;4;2;74529
[1];[2];2;1;1;2;144
[1];[2];2;1;1;3;1728
[1];[2];2;1;1;4;11364
[1];[2];2;1;1;5;52284
[1];[2];2;1;2;2;484
[1];[2];2;1;2;3;10648
[1];[2];2;1;3;2;20736
[1];[2];2;2;1;2;529
[1];[2];2;2;1;3;12167
[1];[2];2;2;2;2;1849
[1];[2];2;2;2;3;79507
[1];[2];2;3;1;2;1444
[1];[2];2;3;1;3;54872
[1];[2];2;3;2;2;5184
[1];[2];3;0;1;2;25
[1];[2];3;0;1;3;125
[1];[2];3;0;1;4;325
[1];[2];3;0;1;5;575
[1];[2];3;0;1;6;785
[1];[2];3;0;1;7;905
[1];[2];3;0;2;2;81
[1];[2];3;0;2;3;729
[1];[2];3;0;2;4;3537
[1];[2];3;0;2;5;11853
[1];[2];3;0;2;6;30249
[1];[2];3;0;2;7;62001
[1];[2];3;0;3;2;2809
[1];[2];3;1;1;2;144
[1];[2];3;1;1;3;1728
[1];[2];3;1;1;4;11364
[1];[2];3;1;1;5;52284
[1];[2];3;1;2;2;484
[1];[2];3;1;2;3;10648
[1];[2];3;1;3;2;23104
[1];[2];3;2;1;2;529
[1];[2];3;2;1;3;12167
[1];[2];3;2;2;2;1849
[1];[2];3;2;2;3;79507
[1];[2];3;3;1;2;1444
[1];[2];3;3;1;3;54872
[1];[2];3;3;2;2;5184
[1];[2];4;0;1;2;25
[1];[2];4;0;1;3;125
[1];[2];4;0;1;4;325
[1];[2];4;0;1;5;575
[1];[2];4;0;1;6;785
[1];[2];4;0;1;7;905
[1];[2];4;0;2;2;81
[1];[2];4;0;2;3;729
[1];[2];4;0;2;4;3537
[1];[2];4;0;2;5;11853
[1];[2];4;0;2;6;30249
[1];[2];4;0;2;7;62001
[1];[2];4;0;3;2;2809
[1];[2];4;1;1;2;144
[1];[2];4;1;1;3;1728
[1];[2];4;1;1;4;11364
[1];[2];4;1;1;5;52284
[1];[2];4;1;2;2;484
[1];[2];4;1;2;3;10648
[1];[2];4;1;3;2;23104
[1];[2];4;2;1;2;529
[1];[2];4;2;1;3;12167
[1];[2];4;2;2;2;1849
[1];[2];4;2;2;3;79507
[1];[2];4;3;1;2;1444
[1];[2];4;3;1;3;54872
[1];[2];4;3;2;2;5184
[1];[3];1;0;1;3;64
[1];[3];1;0;1;4;352
[1];[3];1;0;1;5;976
[1];[3];1;0;1;6;1816
[1];[3];1;0;1;7;2584
[1];[3];1;0;1;8;3076
[1];[3];1;0;2;3;343
[1];[3];1;0;2;4;3430
[1];[3];1;0;2;5;17836
[1];[3];1;0;2;6;63112
[1];[3];1;0;3;3;21952
[1];[3];1;1;1;3;2744
[1];[3];1;1;1;4;56252
[1];[3];1;1;2;3;17576
[1];[3];1;2;1;3;27000
[1];[3];2;0;1;3;343
[1];[3];2;0;1;4;3430
[1];[3];2;0;1;5;17836
[1];[3];2;0;1;6;63112
[1];[3];2;0;2;3;2197
[1];[3];2;0;2;4;41743
[1];[3];2;1;1;3;4913
[1];[3];2;1;2;3;32768
[1];[3];2;2;1;3;35937
[1];[3];3;0;1;3;343
[1];[3];3;0;1;4;3430
[1];[3];3;0;1;5;17836
[1];[3];3;0;1;6;63112
[1];[3];3;0;2;3;2197
[1];[3];3;0;2;4;41743
[1];[3];3;1;1;3;4913
[1];[3];3;1;2;3;32768
[1];[3];3;2;1;3;35937
[1];[3];4;0;1;3;343
[1];[3];4;0;1;4;3430
[1];[3];4;0;1;5;17836
[1];[3];4;0;1;6;63112
[1];[3];4;0;2;3;2197
[1];[3];4;0;2;4;41743
[1];[3];4;1;1;3;4913
[1];[3];4;1;2;3;32768
[1];[3];4;2;1;3;35937
[1];[4];1;0;1;4;625
[1];[4];1;0;1;5;5625
[1];[4];1;0;1;6;25625
[1];[4];1;0;1;7;78125
[1];[4];1;0;2;4;6561
[1];[4];2;0;1;4;6561
[1];[4];2;0;2;4;83521
[1];[4];3;0;1;4;6561
[1];[4];3;0;2;4;83521
[1];[4];4;0;1;4;6561
[1];[4];4;0;2;4;83521
[2];[1];1;0;1;1;2
[2];[1];1;0;1;2;3
[2];[1];1;0;1;3;3
[2];[1];1;0;1;4;3
[2];[1];1;0;1;5;3
[2];[1];1;0;1;6;3
[2];[1];1;0;2;1;3
[2];[1];1;0;2;2;6
[2];[1];1;0;2;3;7
[2];[1];1;0;2;4;7
[2];[1];1;0;2;5;7
[2];[1];1;0;2;6;7
[2];[1];1;0;3;1;6
[2];[1];1;0;3;2;21
[2];[1];1;0;3;3;41
[2];[1];1;0;3;4;56
[2];[1];1;0;3;5;62
[2];[1];1;0;3;6;63
[2];[1];1;0;4;1;15
[2];[1];1;0;4;2;120
[2];[1];1;0;4;3;575
[2];[1];1;0;4;4;1940
[2];[1];1;0;4;5;4943
[2];[1];1;0;4;6;9948
[2];[1];1;1;1;1;20
[2];[1];1;1;1;2;210
[2];[1];1;1;1;3;1350
[2];[1];1;1;1;4;6195
[2];[1];1;1;1;5;21699
[2];[1];1;1;1;6;60459
[2];[1];1;1;2;1;36
[2];[1];1;1;2;2;666
[2];[1];1;1;2;3;7806
[2];[1];1;1;2;4;66711
[2];[1];1;1;3;1;180
[2];[1];1;1;3;2;16290
[2];[1];1;1;4;1;1092
[2];[1];1;2;1;1;90
[2];[1];1;2;1;2;4095
[2];[1];1;2;2;1;171
[2];[1];1;2;2;2;14706
[2];[1];1;2;3;1;1710
[2];[1];1;2;4;1;19287
[2];[1];1;3;1;1;272
[2];[1];1;3;1;2;37128
[2];[1];1;3;2;1;528
[2];[1];1;3;3;1;8976
[2];[1];2;0;1;1;10
[2];[1];2;0;1;2;55
[2];[1];2;0;1;3;175
[2];[1];2;0;1;4;385
[2];[1];2;0;1;5;637
[2];[1];2;0;1;6;847
[2];[1];2;0;2;1;18
[2];[1];2;0;2;2;171
[2];[1];2;0;2;3;987
[2];[1];2;0;2;4;4047
[2];[1];2;0;2;5;12615
[2];[1];2;0;2;6;31179
[2];[1];2;0;3;1;90
[2];[1];2;0;3;2;4095
[2];[1];2;0;4;1;546
[2];[1];2;1;1;1;46
[2];[1];2;1;1;2;1081
[2];[1];2;1;1;3;16261
[2];[1];2;1;2;1;87
[2];[1];2;1;2;2;3828
[2];[1];2;1;3;1;858
[2];[1];2;1;4;1;9651
[2];[1];2;2;1;1;146
[2];[1];2;2;1;2;10731
[2];[1];2;2;2;1;282
[2];[1];2;2;2;2;39903
[2];[1];2;2;3;1;4578
[2];[1];2;2;4;1;82986
[2];[1];2;3;1;1;370
[2];[1];2;3;1;2;68635
[2];[1];2;3;2;1;723
[2];[1];2;3;3;1;17430
[2];[1];3;0;1;1;16
[2];[1];3;0;1;2;136
[2];[1];3;0;1;3;696
[2];[1];3;0;1;4;2516
[2];[1];3;0;1;5;6884
[2];[1];3;0;1;6;14892
[2];[1];3;0;2;1;30
[2];[1];3;0;2;2;465
[2];[1];3;0;2;3;4525
[2];[1];3;0;2;4;31930
[2];[1];3;0;3;1;288
[2];[1];3;0;3;2;41616
[2];[1];3;0;4;1;3222
[2];[1];3;1;1;1;56
[2];[1];3;1;1;2;1596
[2];[1];3;1;1;3;29316
[2];[1];3;1;2;1;107
[2];[1];3;1;2;2;5778
[2];[1];3;1;3;1;1588
[2];[1];3;1;4;1;28031
[2];[1];3;2;1;1;160
[2];[1];3;2;1;2;12880
[2];[1];3;2;2;1;310
[2];[1];3;2;2;2;48205
[2];[1];3;2;3;1;6440
[2];[1];3;3;1;1;388
[2];[1];3;3;1;2;75466
[2];[1];3;3;2;1;759
[2];[1];3;3;3;1;21264
[2];[1];4;0;1;1;17
[2];[1];4;0;1;2;153
[2];[1];4;0;1;3;833
[2];[1];4;0;1;4;3213
[2];[1];4;0;1;5;9401
[2];[1];4;0;1;6;21777
[2];[1];4;0;2;1;32
[2];[1];4;0;2;2;528
[2];[1];4;0;2;3;5488
[2];[1];4;0;2;4;41448
[2];[1];4;0;3;1;421
[2];[1];4;0;3;2;88831
[2];[1];4;0;4;1;7148
[2];[1];4;1;1;1;57
[2];[1];4;1;1;2;1653
[2];[1];4;1;1;3;30913
[2];[1];4;1;2;1;109
[2];[1];4;1;2;2;5995
[2];[1];4;1;3;1;1871
[2];[1];4;1;4;1;43057
[2];[1];4;2;1;1;161
[2];[1];4;2;1;2;13041
[2];[1];4;2;2;1;312
[2];[1];4;2;2;2;48828
[2];[1];4;2;3;1;6933
[2];[1];4;3;1;1;389
[2];[1];4;3;1;2;75855
[2];[1];4;3;2;1;761
[2];[1];4;3;3;1;22027
[2];[2];1;0;1;2;9
[2];[2];1;0;1;3;27
[2];[2];1;0;1;4;42
[2];[2];1;0;1;5;48
[2];[2];1;0;1;6;49
[2];[2];1;0;1;7;49
[2];[2];1;0;2;2;25
[2];[2];1;0;2;3;125
[2];[2];1;0;2;4;325
[2];[2];1;0;2;5;575
[2];[2];1;0;2;6;785
[2];[2];1;0;2;7;905
[2];[2];1;0;3;2;225
[2];[2];1;0;3;3;3375
[2];[2];1;0;3;4;28050
[2];[2];1;0;4;2;3249
[2];[2];1;1;1;2;1296
[2];[2];1;1;1;3;46656
[2];[2];1;1;2;2;4624
[2];[2];1;2;1;2;29241
[2];[2];2;0;1;2;324
[2];[2];2;0;1;3;5832
[2];[2];2;0;1;4;58617
[2];[2];2;0;2;2;1156
[2];[2];2;0;2;3;39304
[2];[2];2;0;3;2;93636
[2];[2];2;1;1;2;7569
[2];[2];2;1;2;2;28561
[2];[2];2;2;1;2;79524
[2];[2];3;0;1;2;900
[2];[2];3;0;1;3;27000
[2];[2];3;0;2;2;3364
[2];[2];3;1;1;2;11449
[2];[2];3;1;2;2;43681
[2];[2];3;2;1;2;96100
[2];[2];4;0;1;2;1024
[2];[2];4;0;1;3;32768
[2];[2];4;0;2;2;3844
[2];[2];4;1;1;2;11881
[2];[2];4;1;2;2;45369
[2];[2];4;2;1;2;97344
[2];[3];1;0;1;3;64
[2];[3];1;0;1;4;352
[2];[3];1;0;1;5;976
[2];[3];1;0;1;6;1816
[2];[3];1;0;1;7;2584
[2];[3];1;0;1;8;3076
[2];[3];1;0;2;3;343
[2];[3];1;0;2;4;3430
[2];[3];1;0;2;5;17836
[2];[3];1;0;2;6;63112
[2];[3];1;0;3;3;21952
[2];[3];2;0;1;3;17576
[2];[3];3;0;1;3;85184
[2];[4];1;0;1;4;625
[2];[4];1;0;1;5;5625
[2];[4];1;0;1;6;25625
[2];[4];1;0;1;7;78125
[2];[4];1;0;2;4;6561
[3];[1];1;0;1;1;2
[3];[1];1;0;1;2;3
[3];[1];1;0;1;3;3
[3];[1];1;0;1;4;3
[3];[1];1;0;1;5;3
[3];[1];1;0;1;6;3
[3];[1];1;0;2;1;3
[3];[1];1;0;2;2;6
[3];[1];1;0;2;3;7
[3];[1];1;0;2;4;7
[3];[1];1;0;2;5;7
[3];[1];1;0;2;6;7
[3];[1];1;0;3;1;6
[3];[1];1;0;3;2;21
[3];[1];1;0;3;3;41
[3];[1];1;0;3;4;56
[3];[1];1;0;3;5;62
[3];[1];1;0;3;6;63
[3];[1];1;0;4;1;15
[3];[1];1;0;4;2;120
[3];[1];1;0;4;3;575
[3];[1];1;0;4;4;1940
[3];[1];1;0;4;5;4943
[3];[1];1;0;4;6;9948
[3];[1];1;1;1;1;72
[3];[1];1;1;1;2;2628
[3];[1];1;1;1;3;62268
[3];[1];1;1;2;1;136
[3];[1];1;1;2;2;9316
[3];[1];1;1;3;1;1224
[3];[1];1;1;4;1;12552
[3];[1];1;2;1;1;756
[3];[1];1;2;2;1;1485
[3];[1];1;2;3;1;41580
[3];[1];1;3;1;1;4160
[3];[1];1;3;2;1;8256
[3];[1];2;0;1;1;36
[3];[1];2;0;1;2;666
[3];[1];2;0;1;3;7806
[3];[1];2;0;1;4;66711
[3];[1];2;0;2;1;68
[3];[1];2;0;2;2;2346
[3];[1];2;0;2;3;52462
[3];[1];2;0;3;1;612
[3];[1];2;0;4;1;6276
[3];[1];2;1;1;1;379
[3];[1];2;1;1;2;72010
[3];[1];2;1;2;1;744
[3];[1];2;1;3;1;20793
[3];[1];2;2;1;1;2116
[3];[1];2;2;2;1;4196
[3];[1];2;3;1;1;8253
[3];[1];2;3;2;1;16430
[3];[1];3;0;1;1;127
[3];[1];3;0;1;2;8128
[3];[1];3;0;2;1;249
[3];[1];3;0;2;2;31125
[3];[1];3;0;3;1;6933
[3];[1];3;1;1;1;730
[3];[1];3;1;2;1;1445
[3];[1];3;1;3;1;90054
[3];[1];3;2;1;1;3027
[3];[1];3;2;2;1;6017
[3];[1];3;3;1;1;10144
[3];[1];3;3;2;1;20211
[3];[1];4;0;1;1;192
[3];[1];4;0;1;2;18528
[3];[1];4;0;2;1;379
[3];[1];4;0;2;2;72010
[3];[1];4;0;3;1;22668
[3];[1];4;1;1;1;870
[3];[1];4;1;2;1;1725
[3];[1];4;2;1;1;3272
[3];[1];4;2;2;1;6507
[3];[1];4;3;1;1;10524
[3];[1];4;3;2;1;20971
[3];[2];1;0;1;2;9
[3];[2];1;0;1;3;27
[3];[2];1;0;1;4;42
[3];[2];1;0;1;5;48
[3];[2];1;0;1;6;49
[3];[2];1;0;1;7;49
[3];[2];1;0;2;2;25
[3];[2];1;0;2;3;125
[3];[2];1;0;2;4;325
[3];[2];1;0;2;5;575
[3];[2];1;0;2;6;785
[3];[2];1;0;2;7;905
[3];[2];1;0;3;2;225
[3];[2];1;0;3;3;3375
[3];[2];1;0;3;4;28050
[3];[2];1;0;4;2;3249
[3];[2];1;1;1;2;18496
[3];[2];1;1;2;2;69696
[3];[2];2;0;1;2;4624
[3];[2];2;0;2;2;17424
[3];[2];3;0;1;2;62001
[3];[3];1;0;1;3;64
[3];[3];1;0;1;4;352
[3];[3];1;0;1;5;976
[3];[3];1;0;1;6;1816
[3];[3];1;0;1;7;2584
[3];[3];1;0;1;8;3076
[3];[3];1;0;2;3;343
[3];[3];1;0;2;4;3430
[3];[3];1;0;2;5;17836
[3];[3];1;0;2;6;63112
[3];[3];1;0;3;3;21952
[3];[4];1;0;1;4;625
[3];[4];1;0;1;5;5625
[3];[4];1;0;1;6;25625
[3];[4];1;0;1;7;78125
[3];[4];1;0;2;4;6561
[2, 1];[1, 1];1;0;1;2;9
[2, 1];[1, 1];1;0;1;3;27
[2, 1];[1, 1];1;0;1;4;42
[2, 1];[1, 1];1;0;1;5;48
[2, 1];[1, 1];1;0;1;6;49
[2, 1];[1, 1];1;0;1;7;49
[2, 1];[1, 1];1;0;2;2;25
[2, 1];[1, 1];1;0;2;3;125
[2, 1];[1, 1];1;0;2;4;325
[2, 1];[1, 1];1;0;2;5;575
[2, 1];[1, 1];1;0;2;6;785
[2, 1];[1, 1];1;0;2;7;905
[2, 1];[1, 1];1;0;3;2;225
[2, 1];[1, 1];1;0;3;3;3375
[2, 1];[1, 1];1;0;3;4;28050
[2, 1];[1, 1];1;0;4;2;3249
[2, 1];[1, 1];1;1;1;2;392
[2, 1];[1, 1];1;1;1;3;8232
[2, 1];[1, 1];1;1;1;4;98686
[2, 1];[1, 1];1;1;2;2;1352
[2, 1];[1, 1];1;1;2;3;52728
[2, 1];[1, 1];1;1;3;2;66248
[2, 1];[1, 1];1;2;1;2;4563
[2, 1];[1, 1];1;2;2;2;16875
[2, 1];[1, 1];1;3;1;2;28224
[2, 1];[1, 1];2;0;1;2;98
[2, 1];[1, 1];2;0;1;3;1029
[2, 1];[1, 1];2;0;1;4;5978
[2, 1];[1, 1];2;0;1;5;24304
[2, 1];[1, 1];2;0;1;6;75558
[2, 1];[1, 1];2;0;2;2;338
[2, 1];[1, 1];2;0;2;3;6591
[2, 1];[1, 1];2;0;2;4;73177
[2, 1];[1, 1];2;0;3;2;16562
[2, 1];[1, 1];2;1;1;2;1260
[2, 1];[1, 1];2;1;1;3;51030
[2, 1];[1, 1];2;1;2;2;4600
[2, 1];[1, 1];2;2;1;2;8918
[2, 1];[1, 1];2;2;2;2;33630
[2, 1];[1, 1];2;3;1;2;43262
[2, 1];[1, 1];3;0;1;2;168
[2, 1];[1, 1];3;0;1;3;2436
[2, 1];[1, 1];3;0;1;4;20132
[2, 1];[1, 1];3;0;2;2;600
[2, 1];[1, 1];3;0;2;3;16500
[2, 1];[1, 1];3;0;3;2;84150
[2, 1];[1, 1];3;1;1;2;1562
[2, 1];[1, 1];3;1;1;3;72633
[2, 1];[1, 1];3;1;2;2;5754
[2, 1];[1, 1];3;2;1;2;9850
[2, 1];[1, 1];3;2;2;2;37248
[2, 1];[1, 1];3;3;1;2;45570
[2, 1];[1, 1];4;0;1;2;176
[2, 1];[1, 1];4;0;1;3;2640
[2, 1];[1, 1];4;0;1;4;22660
[2, 1];[1, 1];4;0;2;2;630
[2, 1];[1, 1];4;0;2;3;17955
[2, 1];[1, 1];4;1;1;2;1584
[2, 1];[1, 1];4;1;1;3;74448
[2, 1];[1, 1];4;1;2;2;5838
[2, 1];[1, 1];4;2;1;2;9900
[2, 1];[1, 1];4;2;2;2;37442
[2, 1];[1, 1];4;3;1;2;45668
[2, 1];[1, 2];1;0;1;3;64
[2, 1];[1, 2];1;0;1;4;352
[2, 1];[1, 2];1;0;1;5;976
[2, 1];[1, 2];1;0;1;6;1816
[2, 1];[1, 2];1;0;1;7;2584
[2, 1];[1, 2];1;0;1;8;3076
[2, 1];[1, 2];1;0;2;3;343
[2, 1];[1, 2];1;0;2;4;3430
[2, 1];[1, 2];1;0;2;5;17836
[2, 1];[1, 2];1;0;2;6;63112
[2, 1];[1, 2];1;0;3;3;21952
[2, 1];[1, 2];1;1;1;3;11664
